0,21,19.415313,0.000092,11138.491927,11138.544968,210000,105.539054,105.539305,0.230305,0.230306
1,21,19.417041,0.000092,11140.895777,11140.948829,210000,105.550442,105.550693,0.230330,0.230330
2,21,19.416607,0.000092,11148.434668,11148.487757,210000,105.586148,105.586399,0.230408,0.230408
3,21,19.415671,0.000092,10683.445885,10683.496759,210000,103.360756,103.361002,0.225552,0.225552
4,21,19.414289,0.000092,10690.658672,10690.709580,210000,103.395641,103.395888,0.225628,0.225628
5,21,19.415415,0.000092,10686.442650,10686.493538,210000,103.375252,103.375498,0.225583,0.225584
6,21,19.416054,0.000092,10689.247146,10689.298047,210000,103.388815,103.389062,0.225613,0.225613
7,21,19.416870,0.000092,10695.146714,10695.197643,210000,103.417342,103.417589,0.225675,0.225676
8,21,19.412768,0.000092,10693.477607,10693.528529,210000,103.409272,103.409519,0.225658,0.225658
9,21,19.416766,0.000092,10699.696001,10699.746952,210000,103.439335,103.439581,0.225723,0.225724
10,21,19.415964,0.000092,10700.489900,10700.540854,210000,103.443172,103.443419,0.225732,0.225732
11,21,19.415058,0.000092,10692.263879,10692.314795,210000,103.403404,103.403650,0.225645,0.225645
12,21,19.415083,0.000092,10687.812580,10687.863475,210000,103.381877,103.382124,0.225598,0.225598
13,21,19.416827,0.000092,10691.022174,10691.073084,210000,103.397399,103.397645,0.225632,0.225632
14,21,19.415148,0.000092,10690.498035,10690.548943,210000,103.394865,103.395111,0.225626,0.225627
15,21,19.415051,0.000092,10685.752785,10685.803670,210000,103.371915,103.372161,0.225576,0.225577
16,21,19.415569,0.000092,11159.981200,11160.034343,210000,105.640812,105.641064,0.230527,0.230528
17,21,19.416260,0.000092,11149.605329,11149.658423,210000,105.591692,105.591943,0.230420,0.230421
18,21,19.416608,0.000092,11147.348861,11147.401944,210000,105.581006,105.581258,0.230397,0.230397
19,21,19.415933,0.000092,11143.348767,11143.401831,210000,105.562061,105.562313,0.230355,0.230356
20,21,19.416394,0.000092,11141.638084,11141.691140,210000,105.553958,105.554209,0.230338,0.230338
