0,23,19.266075,0.000084,1348.343046,1348.348908,230000,36.719791,36.719871,0.076566,0.076566
1,23,19.266767,0.000084,1348.141915,1348.147776,230000,36.717052,36.717132,0.076560,0.076561
2,23,19.265873,0.000084,1346.244383,1346.250237,230000,36.691203,36.691283,0.076506,0.076507
3,23,19.265759,0.000084,1341.299365,1341.305197,230000,36.623754,36.623834,0.076366,0.076366
4,23,19.265529,0.000084,1345.038497,1345.044345,230000,36.674766,36.674846,0.076472,0.076472
5,23,19.266053,0.000084,1347.381132,1347.386990,230000,36.706691,36.706770,0.076539,0.076539
6,23,19.266113,0.000084,1347.355451,1347.361309,230000,36.706341,36.706421,0.076538,0.076538
7,23,19.265652,0.000084,1348.596012,1348.601876,230000,36.723235,36.723315,0.076573,0.076573
8,23,19.264812,0.000084,1343.584202,1343.590044,230000,36.654934,36.655014,0.076431,0.076431
9,23,19.265365,0.000084,1344.012973,1344.018817,230000,36.660782,36.660862,0.076443,0.076443
10,23,19.265674,0.000084,1347.101821,1347.107678,230000,36.702886,36.702966,0.076531,0.076531
11,23,19.263707,0.000084,1350.831145,1350.837018,230000,36.753655,36.753735,0.076637,0.076637
12,23,19.264896,0.000084,1346.897519,1346.903375,230000,36.700102,36.700182,0.076525,0.076525
13,23,19.264769,0.000084,1346.952468,1346.958324,230000,36.700851,36.700931,0.076527,0.076527
14,23,19.265763,0.000084,1351.436256,1351.442132,230000,36.761886,36.761966,0.076654,0.076654
15,23,19.265853,0.000084,1349.576449,1349.582317,230000,36.736582,36.736662,0.076601,0.076601
16,23,19.264088,0.000084,1344.355746,1344.361591,230000,36.665457,36.665537,0.076453,0.076453
17,23,19.265036,0.000084,1344.802394,1344.808241,230000,36.671547,36.671627,0.076465,0.076466
18,23,19.265891,0.000084,1348.868052,1348.873916,230000,36.726939,36.727019,0.076581,0.076581
19,23,19.265818,0.000084,1347.532912,1347.538771,230000,36.708758,36.708838,0.076543,0.076543
20,23,19.264929,0.000084,1342.629296,1342.635133,230000,36.641906,36.641986,0.076404,0.076404
21,23,19.266257,0.000084,1346.852874,1346.858730,230000,36.699494,36.699574,0.076524,0.076524
22,23,19.265467,0.000084,1347.655720,1347.661580,230000,36.710431,36.710510,0.076547,0.076547
