"","X.bytes","repetitions","t","mbs","err_speed","err_lat","t_est","b_est","l_fit","l_std","b_fit","b_std"
"1",0,1000,0.592,0,0,0.025,0.623670558798999,0,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"2",1,1000,0.62,1.615,0.075,0.03,0.623949973463562,1.6026925916015,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"3",2,1000,0.615,3.258,0.145,0.025,0.624229388128125,3.2039504035486,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"4",4,1000,0.617,6.485,0.35,0.035,0.62478821745725,6.40216938833949,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"5",8,1000,0.619,12.923,0.735,0.035,0.6259058761155,12.7814745080357,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"6",16,1000,0.663,24.089,1.665,0.045,0.628141193432001,25.4719801332884,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"7",32,1000,0.725,44.321,2.72,0.045,0.632611828065004,50.583941969406,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"8",64,1000,0.804,79.659,5.165,0.05,0.641553097331008,99.7579160107762,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"9",128,1000,0.98,131.17,15.51,0.115,0.659435635863016,194.105372895846,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"10",256,1000,1.158,221.489,17.09,0.085,0.695200712927034,368.238977952356,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"11",512,1000,1.355,377.996,17.21,0.06,0.766730867055068,667.770168125013,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"12",1024,1000,1.542,665.017,32.475,0.075,0.909791175311137,1125.5330099787,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"13",2048,1000,1.924,1065.414,58.8,0.105,1.19591179182327,1712.50088342857,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"14",4096,1000,2.908,1413.101,136.635,0.28,1.76815302484755,2316.54157894685,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"15",8192,1000,3.583,2291.582,193.88,0.29,2.9126354908961,2812.57302041583,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"16",16384,1000,4.149,3955.709,236.1,0.255,5.2016004229932,3149.79980537836,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"17",32768,1000,5.36,6126.036,484.07,0.405,9.77953028718741,3350.6721731749,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"18",65536,640,7.422,8862.403,775.22,0.615,18.9353900155758,3461.03248710967,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"19",131072,320,11.922,11030.287,947.385,0.955,37.2471094723526,3518.98447575618,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"20",262144,160,21.113,12456.353,1109.815,1.75,73.8705483859063,3548.69438129167,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"21",524288,80,45.602,11542.016,1366.99,4.97,147.117426213014,3563.73825654668,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"22",1048576,40,117.103,8983.388,776.81,9.74,293.611181867228,3571.30812706639,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"23",2097152,20,256.511,8197.073,602.9,17.97,586.598693175657,3575.10513473307,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"24",4194304,10,531.33,7905.854,533.04,33.195,1172.57371579252,3577.00666790503,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"25",8388608,5,1609.337,5218.965,321.98,106.53,2344.52376102623,3577.95819323588,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"26",16777216,2,4483.755,3746.636,244.64,274.755,4688.42385149366,3578.43414576415,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"27",33554432,1,9510.185,3533.379,224.49,569.915,9376.22403242853,3578.6721695161,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"28",67108864,1,18981.988,3537.786,124.735,656.81,18751.8243942983,3578.79119326679,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"29",134217728,1,37569.398,3574.862,122.4,1270.21,37503.0251180377,3578.85070811116,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
"30",268435456,1,74746.462,3596.355,227.245,4718.55,75005.4265655166,3578.88046627565,0.623670558798999,0.0105586584344856,3578.91022493501,8.30136596040047e-07
