"","X.bytes","repetitions","t","mbs","err_speed","err_lat","t_est","b_est","l_fit","l_std","b_fit","b_std"
"1",0,1000,0.206,0,0,0.02,0.196710592160133,0,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"2",1,1000,0.2,5.03,0.3,0.01,0.196896306540833,5.07881543117021,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"3",2,1000,0.193,10.412,0.45,0.01,0.197082020921532,10.1480591210108,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"4",4,1000,0.19,21.063,0.905,0.01,0.19745344968293,20.2579393088507,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"5",8,1000,0.192,41.992,1.3,0.005,0.198196307205727,40.3640214733972,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"6",16,1000,0.191,84.56,2.225,0.005,0.199682022251321,80.1273936411877,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"7",32,1000,0.229,140.077,3.835,0.005,0.202653452342509,157.905032606679,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"8",64,1000,0.23,280.471,8,0.01,0.208596312524884,306.812710279168,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"9",128,1000,0.312,409.942,7.075,0.005,0.220482032889634,580.546171143444,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"10",256,1000,0.335,765.998,22,0.01,0.244253473619135,1048.09154280107,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"11",512,1000,0.393,1306.461,33.67,0.01,0.291796355078137,1754.64837407889,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"12",1024,1000,0.504,2024.15,22.725,0.005,0.386882117996141,2646.80105998131,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"13",2048,1000,0.755,2710.734,21.31,0.005,0.577053643832148,3549.06345690751,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"14",4096,1000,1.129,3627.031,14.435,0.005,0.957396695504163,4278.26837008567,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"15",8192,1000,1.89,4332.815,114.4,0.055,1.71808279884819,4768.10547517963,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"16",16384,1000,3.011,5446.482,206.51,0.12,3.23945500553625,5057.64085995936,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"17",32768,1000,4.914,6675.12,346.855,0.275,6.28219941891237,5216.00761372728,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"18",65536,640,8.571,7653.313,400.155,0.475,12.3676882456646,5298.9692736614,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"19",131072,320,15.463,8481.762,282.275,0.53,24.5386658991691,5341.4476784754,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"20",262144,160,13.517,19480.983,1993.565,1.49,48.880621206178,5362.94330005094,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"21",524288,80,24.906,21198.396,2513.23,3.04,97.5645318201959,5373.75612037194,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"22",1048576,40,55.686,18882.85,1454.505,4.365,194.932353048232,5379.17889772024,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"23",2097152,20,145.473,14427.355,575.87,5.785,389.667995504303,5381.89439265058,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"24",4194304,10,332.764,12616.656,466.445,12.51,779.139280416446,5383.25316849404,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"25",8388608,5,985.79,8509.713,72.35,8.355,1558.08185024073,5383.93281373755,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"26",16777216,2,2634.837,6367.491,21.47,8.87,3115.9669898893,5384.27270071819,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"27",33554432,1,5922.601,5665.537,30.545,31.99,6231.73726918645,5384.44266030178,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"28",67108864,1,12176.403,5511.396,9.96,22,12463.2778277807,5384.52764411733,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"29",134217728,1,24880.46,5398.395,162.72,766.69,24926.3589449693,5384.57013703111,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
"30",268435456,1,49784.875,5395.753,159.395,1503.74,49852.5211793465,5384.5913837395,0.196710592160133,0.0105586584344856,5384.61263061557,6.58062986780884e-07
