"","X.bytes","repetitions","t","mbs","err_speed","err_lat","t_est","b_est","l_fit","l_std","b_fit","b_std"
"1",0,1000,0.255,0,0,0.015,0.276249374478732,0,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"2",1,1000,0.278,3.599,0.14,0.01,0.276524138042452,3.61632082855088,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"3",2,1000,0.278,7.185,0.28,0.01,0.276798901606173,7.225462197988,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"4",4,1000,0.276,14.433,0.57,0.01,0.277348428733613,14.4222919100865,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"5",8,1000,0.276,28.93,1.16,0.01,0.278447482988494,28.7307319647439,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"6",16,1000,0.3,53.451,2.145,0.01,0.280645591498255,57.0114068586731,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"7",32,1000,0.302,106.172,4.835,0.015,0.285041808517779,112.264232978314,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"8",64,1000,0.339,188.817,11.45,0.02,0.293834242556825,217.8098762183,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"9",128,1000,0.395,324.376,31.475,0.04,0.311419110634918,411.021660613682,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"10",256,1000,0.464,552.43,22.55,0.02,0.346588846791104,738.627345831173,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"11",512,1000,0.626,817.924,26.725,0.02,0.416928319103475,1228.02883982781,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"12",1024,1000,0.719,1425.676,58.51,0.03,0.557607263728219,1836.417971232,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"13",2048,1000,0.868,2360.102,108.915,0.04,0.838965152977705,2441.10258063892,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"14",4096,1000,1.777,2306.008,104.505,0.08,1.40168093147668,2922.20569461899,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"15",8192,1000,2.108,3889.805,148.17,0.08,2.52711248847462,3241.64438162574,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"16",16384,1000,2.702,6071.056,373.295,0.155,4.77797560247051,3429.06732121622,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"17",32768,1000,3.799,8636.001,374.375,0.16,9.2797018304623,3531.14793973586,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"18",65536,640,5.347,12305.383,1173.465,0.505,18.2831542864459,3584.50183011281,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"19",131072,320,10.255,12804.973,814.645,0.64,36.290059198413,3611.78799084825,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"20",262144,160,18.791,13978.481,1164.53,1.445,72.3038690223473,3625.58744842517,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"21",524288,80,38.768,13537.435,730.705,1.965,144.331488670216,3632.52679529933,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"22",1048576,40,91.382,11478.886,343.825,2.68,288.386727965953,3636.00643967151,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"23",2097152,20,217.594,9641.247,272.695,6.12,576.497206557427,3637.74876295276,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"24",4194304,10,559.779,7545.035,788.655,54.87,1152.71816374038,3638.6205509161,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"25",8388608,5,1668.737,5026.94,16.795,5.58,2305.16007810627,3639.05660160981,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"26",16777216,2,4041.947,4150.855,30.59,29.895,4610.04390683806,3639.2746661511,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"27",33554432,1,8970.263,3740.652,14.095,33.8,9219.81156430165,3639.38370822241,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"28",67108864,1,18261.353,3674.919,7.465,37.105,18439.3468792288,3639.43823170849,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"29",134217728,1,36610.905,3666.062,4.495,44.895,36878.4175090832,3639.46549406417,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
"30",268435456,1,73721.294,3642.209,99.655,2105.585,73756.5587687918,3639.47912539517,0.276249374478732,0.0105586584344856,3639.49275682828,7.64107719666856e-07
