0,24,19.840429,0.000083,645.760538,645.763228,240000,25.411819,25.411872,0.051872,0.051872
1,24,19.839482,0.000083,645.968358,645.971050,240000,25.415908,25.415961,0.051880,0.051880
2,24,19.838309,0.000083,645.967627,645.970318,240000,25.415893,25.415946,0.051880,0.051880
3,24,19.839009,0.000083,645.362427,645.365116,240000,25.403984,25.404037,0.051856,0.051856
4,24,19.840524,0.000083,646.046174,646.048866,240000,25.417438,25.417491,0.051883,0.051883
5,24,19.835832,0.000083,645.824377,645.827068,240000,25.413075,25.413128,0.051874,0.051874
6,24,19.834614,0.000083,621.914936,621.917528,240000,24.938222,24.938274,0.050905,0.050905
7,24,19.838971,0.000083,647.312230,647.314927,240000,25.442331,25.442384,0.051934,0.051934
8,24,19.832650,0.000083,647.125812,647.128508,240000,25.438668,25.438721,0.051926,0.051927
9,24,19.839586,0.000083,647.618313,647.621011,240000,25.448346,25.448399,0.051946,0.051946
10,24,19.839711,0.000083,648.008570,648.011270,240000,25.456012,25.456065,0.051962,0.051962
11,24,19.840306,0.000083,648.589118,648.591820,240000,25.467413,25.467466,0.051985,0.051985
12,24,19.839403,0.000083,648.259292,648.261993,240000,25.460937,25.460990,0.051972,0.051972
13,24,19.839704,0.000083,647.157972,647.160668,240000,25.439300,25.439353,0.051928,0.051928
14,24,19.839878,0.000083,647.561135,647.563833,240000,25.447223,25.447276,0.051944,0.051944
15,24,19.839404,0.000083,647.791616,647.794315,240000,25.451751,25.451804,0.051953,0.051953
16,24,19.838852,0.000083,640.442054,640.444723,240000,25.306957,25.307009,0.051658,0.051658
17,24,19.838212,0.000083,638.382585,638.385245,240000,25.266234,25.266287,0.051574,0.051575
18,24,19.838033,0.000083,640.810484,640.813154,240000,25.314235,25.314288,0.051672,0.051673
19,24,19.838715,0.000083,643.669757,643.672439,240000,25.370648,25.370700,0.051788,0.051788
20,24,19.838951,0.000083,643.268013,643.270694,240000,25.362729,25.362782,0.051771,0.051772
21,24,19.838761,0.000083,642.627232,642.629910,240000,25.350093,25.350146,0.051746,0.051746
22,24,19.838688,0.000083,644.661866,644.664553,240000,25.390192,25.390245,0.051828,0.051828
23,24,19.839486,0.000083,645.892738,645.895429,240000,25.414420,25.414473,0.051877,0.051877
